year,month,vendor,categories,item,description,qty,source_type
2023,December,BACKUP BEVERAGE,BEER,69508,GREAT LAKES DORTMUNDER GOLD 4/6 CANS,11,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,362284,TEXTBOOK CABERNET MISE EN PLACE - 750ML,2,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,63300,FIRESTONE MIND HAZE 4/6 CAN,13,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,169744,BOTTEGA GOLD ROSE 200ML,1,Purchase order
2023,December,ROYAL WINE CORP,WINE,168150,STOUDEMIRE ORIGIN 750ML,1,Purchase order
2023,December,CONSTELLATION BRANDS,LIQUOR,36650,SVEDKA VODKA - 750ML,420,Purchase order
2023,December,SAZERAC CO,LIQUOR,241470,99 SCHNAPPS PEACH - 50ML,150,Purchase order
2023,December,PWSWN INC,WINE,366220,DOM OLIVIER CUVEE DOMAINE CAB FRANC - 750ML,1,Purchase order
2023,December,INTERBALT PRODUCTS CORP,WINE,233074,KARAS RES RED - 750ML,1,Purchase order
2023,December,RVWC LLC,WINE,348334,VINEYARD ORIGINS CAB SAUV LOT 15 - 750ML,2,Purchase order
2023,December,CONSTANTINE WINES INC,WINE,306275,MONTMAYOU RES MAL 750ML,1,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,304663,ORLEANS HILL OUR DAILY RED - 1.5L,3,Purchase order
2023,December,DIAGEO NORTH AMERICA INC,LIQUOR,71016,BAILEYS VANILLA MINT - 750ML,55,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,11546,FOUNDERS BREAKFAST STOUT 6/4 NR,24,Purchase order
2023,December,SFB BUCK LLC,BEER,64514,NEW TRAIL BLOOD ORANGE BROKEN HEELS HAZY IPA 6/4 16OZ CAN,7,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,42796,FOUR VINES ZIN CUV - 750ML,4,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,243034,SANTA MARINA CAB SAUV - 750ML,1,Purchase order
2023,December,BANVILLE & JONES WINE MERCHANTS,WINE,237976,TE PA PINOT GRIS - 750ML,1,Purchase order
2023,December,DIAGEO NORTH AMERICA INC,BEER,35056,SMIRNOFF ICE SMASH RD WHT AND BERRY 23.5OZ CAN,102,Purchase order
2023,December,CONSTANTINE WINES INC,WINE,131393,STEPHEN VINCENT P/NOIR - 750ML,6,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,NON-ALCOHOL,69195,BROOKLYN SPECIAL EFFECTS AMBER LAGER NA 4/6 CANS,28,Purchase order
2023,December,POTOMAC SELECTIONS INC,WINE,333931,RAVENTOS I BLC CONCA DEL RIU ANOIA DE NIT BRUT ROSE - 750ML,1,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,72225,CANTINA GABRIELE SANG - 750ML,1,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,168274,JOEL GOTT PALISADES RED 750ML,2,Purchase order
2023,December,AMAVI VINUM,WINE,246014,DFR ARROGANCE - ROSE OFF DRY - 750ML,2,Purchase order
2023,December,LANTERNA DISTRIBUTORS INC,WINE,65250,D'ARENBERG DEAD ARM SHZ - 750ML,2,Purchase order
2023,December,MARK ANTHONY BRANDS INC,BEER,30873,MIKES HARDER LEMONADE 23.5OZ CAN,102,Purchase order
2023,December,PROXIMO SPIRITS INC,LIQUOR,50318,1800 TEQUILA SILVER 750ML,168,Purchase order
2023,December,ARTISANS & VINES LLC,WINE,317711,CARMINA PROSECCO LOGGIO EX/DRY - 750ML,49,Purchase order
2023,December,DOPS INC,BEER,14552,NORTH COAST OLD STOCK ALE 2021 6/4 NR,1,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,167410,RIDGE CAL LYTTON SPRING ZIN - 750ML,2,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,245123,FLYING EMBERS BIRDS OF PARADISE VARIETY 3/8 CANS,7,Purchase order
2023,December,MILLER BREWING COMPANY,BEER,31161,STEEL RESERVE SPKD WATERMELON 12/24OZ CAN,294,Purchase order
2023,December,BACKUP BEVERAGE,BEER,298243,FUNK COOKIE MONSTER 6/4 16OZ CANS,2,Purchase order
2023,December,PRESTIGE BEVERAGE GROUP OF MD LLC,WINE,378148,PETER ZEMMER P/GRIGIO - 750ML,5,Purchase order
2023,December,SAZERAC CO,LIQUOR,45304,BARTONS BLENDED WHISKEY - 1L,2,Purchase order
2023,December,SAZERAC CO,LIQUOR,251034,PARROT BAY STRAWBERRY - 50ML,55,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",LIQUOR,169869,BAYAB SAFRICAN GROWN ROSE GIN 750ML,1,Purchase order
2023,December,PERNOD RICARD USA LLC,LIQUOR,32000,BEEFEATER GIN - 1L,33,Purchase order
2023,December,LUNEAU USA INC,WINE,244240,CHATEAU LA CROIX D'YVRAC BORDEAUX 750ML,4,Purchase order
2023,December,NEXTERRA WINE COMPANY,WINE,64069,COOPER'S HAWK RED SANGRIA 750ML,19,Purchase order
2023,December,SALVETO IMPORTS LLC,WINE,243718,ARTADI VALDEGINES ORG RED - 750ML,2,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,NON-ALCOHOL,324028,GEORGES BLOODY MARY MILD - 32OZ,34,Purchase order
2023,December,CLIPPER CITY BREWING CO,BEER,2615,HEAVY SEAS DOUBLE CANNON 4/6NR - 12OZ,72,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,378816,NEVER WINES NIGHT SWIM P/NOIR - 750ML,3,Purchase order
2023,December,SALVETO IMPORTS LLC,WINE,377997,THE PARING SAUV BLANC - 750ML,1,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,LIQUOR,59129,CHARTREUSE YELLOW 80P - 750ML,1,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,173282,BARNARD GRIFFIN CHARD - 750ML,3,Purchase order
2023,December,E & J GALLO WINERY,LIQUOR,70400,CAMARENA TEQUILA - SILVER - 1.75L,28,Purchase order
2023,December,INTERBALT PRODUCTS CORP,WINE,353576,SHUMI KINDZMARAULI - 750ML,3,Purchase order
2023,December,TREASURY WINE ESTATES AMERICAS COMPANY,WINE,66192,CAVALIERE D'ORO GABBIANO CHIANTI - 1.5L,16,Purchase order
2023,December,BACKUP BEVERAGE,KEG,62821,YARD HOUSE GOLDEN 1/2 KEG,4,Purchase order
2023,December,E & J GALLO WINERY,LIQUOR,71565,NEW AMSTERDAM DRY GIN -750ML,16,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,313441,TORMARESCA CHARD - 750ML,1,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,LIQUOR,88997,818 ANEJO TEQUILA - 750ML,8,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,64546,FIRESTONE SC PARABOLITA 2/12 16OZ CANS,3,Purchase order
2023,December,CITIZENS BREWING LLC,BEER,16746,DENIZENS COOL BREEZE OATMEAL STOUT 4/6 CANS,50,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,333722,BOTA BRICK CAB - 1.5L,3,Purchase order
2023,December,LANTERNA DISTRIBUTORS INC,WINE,167987,DOM GUEGUEN COTES SALINES CHARDONNAY - 750ML,2,Purchase order
2023,December,DIONYSOS IMPORTS INC,WINE,436372,HUNTERS S/BLC - 750ML,2,Purchase order
2023,December,INTERBALT PRODUCTS CORP,WINE,169960,HAN JAN WATERMELON 750ML,2,Purchase order
2023,December,LUNEAU USA INC,WINE,426854,OCTAVE VINHO VERDE - 750ML,5,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,LIQUOR,48592,OLE SMOKY MOONSHINE CHERRIES - 750ML,14,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,333845,VINUM CELLARS CHARD - 750ML,1,Purchase order
2023,December,COMETE WINES LLC,WINE,170343,MERSEL ELEVATE MARINI 750ML,1,Purchase order
2023,December,TRADEWINDS SPECIALTY IMPORTS LLC,WINE,377737,DACASTELLO PROSECCO BRUT - 750ML,2,Purchase order
2023,December,E & J GALLO WINERY,WINE,87440,ANDRE BRUT CHAMPAGNE - 750ML,168,Purchase order
2023,December,QUINTESSENTIAL LLC,WINE,60402,DUBOEUF BEAUJOLAIS VILLAGE - 750ML,14,Purchase order
2023,December,SALVETO IMPORTS LLC,WINE,243938,STINGRAY BAY SAUV BLANC - 750ML,1,Purchase order
2023,December,MICHAEL R DOWNEY SELECTIONS INC,WINE,340389,D & N ROSSO PUGLIA - 750ML,3,Purchase order
2023,December,MICHAEL R DOWNEY SELECTIONS INC,WINE,408409,TERRE D'ALERAMO BARB - 750ML,14,Purchase order
2023,December,WARSTEINER IMPORTERS,BEER,98663,WARSTEINER 4/6 NR - 12OZ,20,Purchase order
2023,December,ELITE WINES IMPORTS,WINE,303089,CH LES ARROMANS ENT-D-MER - 750ML,3,Purchase order
2023,December,PERNOD RICARD USA LLC,LIQUOR,54893,MALIBU RUM - PEACH  - 750ML,5,Purchase order
2023,December,BANVILLE & JONES WINE MERCHANTS,WINE,239444,PARUSSO BAROLO PERARMANDO - 750ML,8,Purchase order
2023,December,ELITE WINES IMPORTS,WINE,238391,QUIVIRA VYDS S/C S/BLC - 750ML,1,Purchase order
2023,December,BACARDI USA INC,LIQUOR,38814,CASTILLO RUM - GOLD - 1L,13,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,297577,PEJU CABERNET SAUVIGNON NAPA 750ML,5,Purchase order
2023,December,IMPERO WINE DISTRIBUTORS,WINE,379322,ERMES EPICENTRO NERO D'AVOLA RISERVA - 750ML,2,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,353358,LINI 910 LAMBRUSCO ROSSO - 750ML,4,Purchase order
2023,December,INTERNATIONAL CELLARS LLC,WINE,163589,KSARA RES DU COUVENT RED - 750ML,2,Purchase order
2023,December,DELICATO FAMILY VINEYARDS,WINE,83347,BOTA BOX-P/GRIG(3/CS) - 3L,120,Purchase order
2023,December,CONSTANTINE WINES INC,WINE,313867,FERNLANDS S/BLC - 750ML,3,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,BEER,46598,VERDI SPARKLETINI GREEN APPLE NR - 750ML,1,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,311899,TERRAVEGA CHARD - 750ML,2,Purchase order
2023,December,MICHAEL R DOWNEY SELECTIONS INC,WINE,309586,DI LENARDO RONCO NOLE 12 - 750ML,1,Purchase order
2023,December,FANTASMA LLC,WINE,170287,BACCHUS PINOT NOIR GINGER'S CUVEE 750ML,1,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,118834,DR HEYDEN OPP RIES KAB - 750ML,2,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,LIQUOR,73137,OLE SMOKY MOONSHINE -NOG - 750ML,2,Purchase order
2023,December,E & J GALLO WINERY,WINE,82507,BAREFOOT CEL RIESLING - 187ML,16,Purchase order
2023,December,ROOTED IMPORTS AND DISTRIBUTORS LLC,WINE,313421,ANNE DE JOYEUSE MAL - 750ML,10,Purchase order
2023,December,COMETE WINES LLC,WINE,170346,LOVE LETTER WHITE 750ML,1,Purchase order
2023,December,POTOMAC SELECTIONS INC,WINE,379394,JEAN & SEBASTIEN DAUVISSAT CHABLIS 1ER CRU SECHET 2020 - 750ML,1,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,KEG,29144,SAPPORO BEER 1/2 KEG,16,Purchase order
2023,December,OPICI FAMILY DISTRIBUTING OF MD,WINE,351942,OPICI FISH BOTTLE WHITE - 750ML,3,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,362200,CHEESECAKE FACTORY CHARD - 750ML,2,Purchase order
2023,December,QUINTESSENTIAL LLC,WINE,63021,MURIEL RIOJA CRIANZA 750ML,2,Purchase order
2023,December,PERNOD RICARD USA LLC,LIQUOR,47858,MALIBU PINEAPPLE RUM - 1.75L,1,Purchase order
2023,December,SALVETO IMPORTS LLC,WINE,243920,DOM DE LA BRIAUDIERE VV MUSCADET SEVRE ET MAINE SUR LIE - 750ML,1,Purchase order
2023,December,SAZERAC CO,LIQUOR,29408,SEAGRAM'S V.O. - 1L,5,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,LIQUOR,89177,OLE SMOKY TENN SALTY CARAMEL WHISKEY - 375ML,1,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,42690,HEAVENSAKE JUNMAI 12 KONISHI (GRAY) SAKE - 720ML,8,Purchase order
2023,December,DIAGEO NORTH AMERICA INC,LIQUOR,423777,CIROC VODKA - 200ML,1,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,378422,LOUIS DUMONT PREM CRU BRUT CHAMP - 750ML,10,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,232262,INKBLOT CAB/FR - 750ML,1,Purchase order
2023,December,ARTISANS & VINES LLC,WINE,365896,TIROLIRO ALVARINHO - 750ML,1,Purchase order
2023,December,SAZERAC CO,LIQUOR,17361,BUFFALO TRACE - 1L,48,Purchase order
2023,December,YUENGLING BREWERY,BEER,2917,YUENGLING BLACK & TAN 4/6 NR - 12OZ,63,Purchase order
2023,December,ELITE WINES IMPORTS,WINE,333254,L'ENCLOS ST JACQUES BORD SUP - 750ML,2,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,18783,KRIS P/GRIG - 750ML,42,Purchase order
2023,December,E & J GALLO WINERY,WINE,88629,TAYLOR PORT - 375ML,22,Purchase order
2023,December,SALVETO IMPORTS LLC,WINE,243944,BODEGA VINICOLA MONTE XANIC S/BLC - 750ML,1,Purchase order
2023,December,KYSELA PERE ET FILS LTD,WINE,341702,ALAIN DE LA TREILLE VOUV 15 - 750ML,4,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,378946,14 HANDS PINOT GRIGIO - 375 ML CAN,5,Purchase order
2023,December,HEAVEN HILL DISTILLERIES INC,LIQUOR,70343,PAMA POMEGRANATE LIQUOR - 750ML,50,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,323853,MONTELLIANIA EX BRUT PROS 6/CS - 750ML,3,Purchase order
2023,December,EASTERN LIQUOR DISTRIBUTORS INC,LIQUOR,89414,JINRO 24 SOJU - 700ML,21,Purchase order
2023,December,BACKUP BEVERAGE,BEER,297971,ST. BERNARDUS CHRISTMAS 6/750ML,7,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,377770,HAI CAB SAUV MEVUSHAL KOS - 750ML,1,Purchase order
2023,December,SALVETO IMPORTS LLC,WINE,379458,BODEGAS ARTADI VINAS DE GAIN BLANCO - 750ML,2,Purchase order
2023,December,TRADEWINDS SPECIALTY IMPORTS LLC,WINE,243580,PAS DE PROBLEME P/NOIR - 750ML,3,Purchase order
2023,December,INTERBALT PRODUCTS CORP,WINE,311916,NALEWKA BABUNI BLACK CURRANT - 750ML,2,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,309216,PLUMPJACK OAKVILLE ESTATE CAB 750ML,7,Purchase order
2023,December,PROXIMO SPIRITS INC,LIQUOR,73062,JOSE CUERVO SILVER TEQUILA -FLASK-375ML,112,Purchase order
2023,December,PROXIMO SPIRITS INC,LIQUOR,350774,1800 WATERMELON MARGARITA 1.75L,13,Purchase order
2023,December,SFB BUCK LLC,WINE,321373,COPA DI VINO PINOT GRIGIO 187ML,2,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,200859,AGRICOLA DE BORJA TRES PICOS - 750ML,6,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,327295,ANDERSON BURG - 18L,2,Purchase order
2023,December,THE OTHER SIDE LLC,BEER,241626,2SP UP AND OUT 4/6PK - 12OZ CAN,4,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,13274,FIRESTONE MIND HAZE 12/19.2OZ CANS,5,Purchase order
2023,December,PRESTIGE BEVERAGE GROUP OF MD LLC,WINE,237775,VIGNETI DEL SOLE MONTEP D'ABRUZZO - 750ML,4,Purchase order
2023,December,E & J GALLO WINERY,WINE,82156,BAREFOOT CEL SWEET RED - 1.5L,40,Purchase order
2023,December,SAZERAC CO,LIQUOR,89199,HEUBLEIN MANHATTAN W/ 1792 BOURB WHISKEY - 375ML,12,Purchase order
2023,December,OPICI FAMILY DISTRIBUTING OF MD,WINE,349952,ARGENTO MALBEC - 750ML,8,Purchase order
2023,December,E & J GALLO WINERY,WINE,88447,LOUIS MARTINI NAPA VALLEY CAB - 750ML,42,Purchase order
2023,December,PUNTO VINO LLC,WINE,337013,ISOLA BIANCO ALCESTI - 750ML,7,Purchase order
2023,December,DIAGEO NORTH AMERICA INC,LIQUOR,46302,SMIRNOFF VODKA - VANILLA TW - 750ML,6,Purchase order
2023,December,E & J GALLO WINERY,WINE,83957,BAREFOOT CEL P/NOIR - 187ML,32,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,321588,STOLPMAN LA CUADRILLA 750ML,2,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",LIQUOR,297305,GIN LANE 1751 LONDON DRY GIN 750ML,2,Purchase order
2023,December,BROWN-FORMAN BEVERAGES WORLDWIDE,LIQUOR,73066,OLD FORESTER 1920 - 115 -750ML,64,Purchase order
2023,December,THE OTHER SIDE LLC,BEER,244342,PHERM MALLOW OUT 4/6 12OZ CANS,1,Purchase order
2023,December,HEAVEN HILL DISTILLERIES INC,LIQUOR,52113,ELIJAH CRAIG 8YR  PR BARREL PROOF (HAL)-6822960 - 750ML,15,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,345519,SUTTER HOME P/GRIG - 500ML,6,Purchase order
2023,December,INTERNATIONAL CELLARS LLC,LIQUOR,45898,ARAK LE BRUN - 750ML,6,Purchase order
2023,December,PRESTIGE BEVERAGE GROUP OF MD LLC,LIQUOR,89624,BARRELL BOURB CASK FINISH SERIES TALE OF TWO ISLANDS S/B WHISKEY - 750ML,26,Purchase order
2023,December,DELICATO FAMILY VINEYARDS,WINE,84600,BOTA BOX NIGHTHAWK BLACK MALBEC 3L,48,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,243146,MCBRIDE SISTERS BLACK GIRL MAGIC RED - 750ML,14,Purchase order
2023,December,FREDERICK WILDMAN & SONS,WINE,71994,BOLLA VALPOLICELLA - 1.5L,3,Purchase order
2023,December,AMERICAN BEVERAGE MARKETERS,NON-ALCOHOL,351688,AGALIMA ORGANIC BLOODY MARY MIX - 1L,6,Purchase order
2023,December,SALVETO IMPORTS LLC,WINE,332703,KOKKINOS NAOUSSA - 750ML,3,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,81344,TILIA MERLOT - 750ML,2,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,234086,UNORTHODOX KOS MER/CAB - 750ML,1,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,24544,BRECKENRIDGE VANILLA PORTER 4/6 NR - 12OZ,7,Purchase order
2023,December,THE WINE GROUP,WINE,348610,CUPCAKE BUTTERKISSED CHARD - 750ML,28,Purchase order
2023,December,FETZER VINEYARDS,WINE,72087,CYT FRONTERA CAB/MER - 750ML,350,Purchase order
2023,December,BBL INC,BEER,12944,HABESHA 4/6 NR,216,Purchase order
2023,December,PUNTO VINO LLC,WINE,309708,VARVARA CASTELLO DI BOLGHERI - 750ML,1,Purchase order
2023,December,CROWN IMPORTS,BEER,23070,CORONA EXTRA 2/12 CAN - 12OZ,1176,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,237825,CANTINA GABRIELE VICTORIO DOLCEMENTE RED KOS - 750ML,1,Purchase order
2023,December,PRESTIGE BEVERAGE GROUP OF MD LLC,WINE,234706,HAKUTSURU PREM SAKE SEL SAMPLE PACK - 300ML,7,Purchase order
2023,December,BERRYWINE PLANTATIONS,WINE,337828,LINGANORE MANGO SANGRIA - 750ML,30,Purchase order
2023,December,LUXCO SPIRITED BRANDS,LIQUOR,296993,PENELOPE BOURBON ARCHITECT - 750ML,56,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,355386,LOUIS MOREAU CHABLIS - 750ML,2,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,96069,BEX RIES - 750ML,9,Purchase order
2023,December,ELITE WINES IMPORTS,WINE,243963,VIALARD/HOSTEINS LE MERLOT DE LA CHAPELLE - 750ML,1,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,351814,LUC BELAIRE GOLD BRUT - 750ML,11,Purchase order
2023,December,ROOTS RUN DEEP LLC,WINE,359670,EDUCATED GUESS CAB - 750ML,28,Purchase order
2023,December,KYSELA PERE ET FILS LTD,WINE,46194,PRAIA VINHO VERDE - 750ML,2,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,352284,STEWART CABERNET SAUVIGNON - 750ML,2,Purchase order
2023,December,ARTISANS & VINES LLC,WINE,355248,D'ASSAY TOURAINE SAUVIGNON - 750ML,6,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,150126,FAMILIA ZUCCARDI TEMP Q - 750ML,1,Purchase order
2023,December,HEAVEN HILL DISTILLERIES INC,LIQUOR,326057,DEEP EDDY VODKA - CRANBERRY - 750ML,13,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,350092,ROUGH DAY ROSE - 750ML,13,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,LIQUOR,243060,SANTO BLANCO TEQUILA - 750ML,14,Purchase order
2023,December,FIG TREE WINERY LLC,WINE,16136,URBAN WINERY GREEN APPLE RIESLING 750ML,2,Purchase order
2023,December,MICHAEL R DOWNEY SELECTIONS INC,WINE,439150,LUCASHOF QBA RIESLING - 750ML,1,Purchase order
2023,December,E & J GALLO WINERY,LIQUOR,70120,DON FULANO TEQUILA - ANEJO  - 750ML,5,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,324841,DR HANS VAN MULLER RIES QBA - 750ML,1,Purchase order
2023,December,DIONYSOS IMPORTS INC,WINE,233172,BODEGAS FONTANA MESTA TEMP ROSE - 750ML,1,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,12385,BOULEVARD TANK 7 4/6 NR,24,Purchase order
2023,December,INTERBALT PRODUCTS CORP,WINE,84996,ARTEVANI SAPERAVI  - ARGO - 750ML,5,Purchase order
2023,December,ELITE WINES IMPORTS,WINE,377803,MAS AMIEL NATURAL SYRAH - 750ML,1,Purchase order
2023,December,VERMONT HARD CIDER COMPANY LLC,BEER,89460,WOODCHUCK GRANNY SMITH CIDER 4/6NR - 355ML,140,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,14242,3 FLOYDS BARBARIAN HAZE 4/6 CANS,4,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,84911,CYT CASILLERO DEL DIABLO P/NOIR - 750ML,3,Purchase order
2023,December,ONE-EIGHT DISTILLING LLC,LIQUOR,336473,DISTRICT MADE GIN - 750ML,1,Purchase order
2023,December,IMPERO WINE DISTRIBUTORS,WINE,62541,TINAZZI RIPASSO SUPERIORE 750ML,7,Purchase order
2023,December,MICHAEL R DOWNEY SELECTIONS INC,WINE,237809,VERBENA BRUNELLO DI MONTALCINO - 750ML,3,Purchase order
2023,December,AMERICAN BEVERAGE MARKETERS,NON-ALCOHOL,70198,MASTER OF MIXES MARGARITA LITE - 1.75L,36,Purchase order
2023,December,ARTISANS & VINES LLC,WINE,346314,CROIX D'OR P/NOIR - 750ML,5,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,358648,FLYBIRD GRAPEFRUIT AGAVE WINE - 750ML,3,Purchase order
2023,December,MOET HENNESSY USA,LIQUOR,41173,HENNESSY COGNAC VS - 1.75L,100,Purchase order
2023,December,R & H EIGNER LLC,WINE,20111,CLEAR SKIES MEADARITA 24PK LOOSE CANS,1,Purchase order
2023,December,HEINEKEN USA,BEER,23886,HEINEKEN LOOSE NR - 12OZ,4620,Purchase order
2023,December,DMV DISTRIBUTING LLC,LIQUOR,70791,SAO PAULO CACHACA - 1L,42,Purchase order
2023,December,ROOTS RUN DEEP LLC,WINE,327864,EDUCATED GUESS MER - 750ML,1,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,378572,MADMAN SONOMA RED BLEND - 750ML,1,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,182630,FREIXENET BDB - 750ML,2,Purchase order
2023,December,NEW BELGIUM BREWING INC,BEER,77778,NEW BELGIUM VOODOO RANGER JUICY HAZE 15/19.2OZ CN,14,Purchase order
2023,December,E & J GALLO WINERY,WINE,82287,WM HILL NAPA VALLEY CHARD - 750ML,14,Purchase order
2023,December,E & J GALLO WINERY,WINE,83912,BAREFOOT CEL P/NOIR - 1.5L,40,Purchase order
2023,December,CONSTANTINE WINES INC,BEER,352156,BIRRA DOLOMITI PILS - 11.2OZ,2,Purchase order
2023,December,KYSELA PERE ET FILS LTD,WINE,182885,BORGO DEI MIRACOLI MONTEPUL - 750ML,4,Purchase order
2023,December,SALVETO IMPORTS LLC,WINE,243932,TAKING ROOT SAUV BLANC - 750ML,8,Purchase order
2023,December,BACKUP BEVERAGE,BEER,17211,ITHACA DBL FLOWER POWER 6/4 16OZ CANS,3,Purchase order
2023,December,IMPERO WINE DISTRIBUTORS,WINE,69500,GAMBINO CUVEE BRUT SPARKLING 750ML,21,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,392103,CH LESCALLE BORD SUP - 750ML,2,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,367704,FAMILIA ZUCCARDI UCO RED BLEND Q - 750ML,2,Purchase order
2023,December,BANFI PRODUCTS CORP,WINE,68802,PRINCIPESSA GAVI - 750ML,1,Purchase order
2023,December,NORTH LOCK LLC DBA PORT CITY BREWING CO,KEG,25743,PORT CITY OPTIMAL WIT 1/2 KEG,12,Purchase order
2023,December,BACKUP BEVERAGE,BEER,345352,BENEDIKTINER WEISSBIER 6/4 16.9OZ CANS,1,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,44785,CH GAUDIN GR VIN PAUILLAC - 750ML,1,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,313170,JUSTIN CAB                     21215 - 375ML,4,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,377579,HOUSE WINE BLUEBERRY CITRUS LEMONADE CAN - 355ML,2,Purchase order
2023,December,PERNOD RICARD USA LLC,LIQUOR,241517,MALIBU STRAWBERRY - 750ML,3,Purchase order
2023,December,JOS VICTORI WINES,WINE,311192,SWEET BITCH MOSCATO ROSE - 750ML,14,Purchase order
2023,December,ANHEUSER BUSCH INC,KEG,28612,GOOSE ISLAND IPA 1/6 KG,12,Purchase order
2023,December,ARTISANS & VINES LLC,WINE,348546,RED NEWT CELLARS CIRCLE RIESLING - 750ML,5,Purchase order
